text,label
Writing notes to myself to remind myself Trazodone causes priapism. Pharmacology is cracking me up. http://t.co/ecndHFMf9P,0
@SamAmbreen venlafaxine definitely does mine. Also makes me need 15 hours sleep a day. Hence now unmediated &amp; rollercoastery.,1
"@SamAmbreen doesn't work. Citilopram then fluoxetine before, bothe did nothing for my mood but made me vomit so much I lost 4 stone in 6mo.",1
"@twistedwillow @SamAmbreen apologies if gatecrashing. I was like walking dead when first started venlafaxine, much better now dose stable",1
"Salius Pharma launces a new Dermatophytosis cream and branded it as STROBAC PLUS(Clobetasol,ofloxacin,ornidazole,terbinafine) in Indian mkt.",0
"@Ermintrude2 I didn't make a big announcement, not least because it went live well before I arose from quetiapine dreams ;)",0
"What's worse, neuropathy or the drugs they prescribe you for it? #gabapentin #pregabalin #duloxetine",0
"For anxiety to penetrate through my drowsy haze (a result of the triumvirate of fluoxetine, pregabalin, amoxicillin?) is pretty good going.",1
"@MeganLCowan Venlafaxine, generic for Effexor. It's been the only med that REALLY helped in the 20 years I've had FM but...",0
Online Buy Norfloxacin USA | Order Norfloxacin No Prescription ...,0
@EmilyJaneBond82 A daily kitty cuddle is equivalent to Fluoxetine 20mg od,0
@ecrjones I can just imagine how desperate you are for a bit of peace. Whereas I am now feeling very quetiapine'd so have to say g'night :(,0
@kastel na G my 5HT levels are good just need a dopamine rush gonna pop me a Bupropion or a Venlafaxine. Want some yeh,0
“@M0M1N3: @kastel na G my 5HT levels are good just need a dopamine rush gonna pop me a Bupropion or a Venlafaxine. Want some yeh” LOOOL,0
@SeeFisch:Oral drugs for pyelonephritis:Ciprofloxacin Levofloxacin TMP/SMZ Do NOT use Nitrofurantoin for pyelo(only cystitis)@david_medinaf,0
I'm so excited! I have fluoxetine!!,0
"Does anyone know much regarding pentuple drug therapy for BPAD? Meds: Respiradone, Quetiapine, Lamotragine, Lithium and Sodium Valproate?",0
"All right, brain, all right, I'll take my fucking paroxetine! I was just, you know, for a couple of days! Jesus. #GetYourHalfLifeOffMyLawn",0
"Okay trazodone, work your magic.",0
@acn2108 maybe you should ask to try trazodone. Usually works well for people and its non-narcotic.,0
@amandaxbear I got some #kpins  and trazodone ha .. That should help,0
dip the blunt in fluoxetine,0
Guess what? Still feeling weird. Fuck you Quetiapine. Fuck you.,0
@CBSPhilly Ciprofloxacin is overused as general antibiotic while the risk of being crippled is very real w/achilles rupture. joint weakning,0
-9.5lbs in 14 days. Obvious now that I should have stopped the quetiapine a long long time ago before I got in this state,1
"Question: recently I have been hyper-sensitive to different textures, does anyone know if this is a bipolar / lamotrigine thing??",1
"&gt;&gt;

For Anxiety or Depression : 

- Antidepressants Ex. Fluoxetine 
- Antianxiety agents Ex. Diazepam ",0
"@jessindia Ooh, let me know how it goes? I've only ever tried fluoxetine for the antidepressants, and it doesn't seem to be working...",0
Extra Quetiapine and two Zopiclone still aren't helping me sleep. Head full of broken biscuits at 4am with horrid intrusive thoughts,1
To remember olanzapine is a thienobenzodiazepine I've drawn a pine tree rubbing oil in its thigh. http://t.co/bE65aDL5Cx,0
"Hey, Hipsters, haven't you heard? Quetiapine is the new MDMA. #bipolarlifestylechoice",0
"@SpicyNyx I think I'm that too! Had rare breastmilk production on quetiapine, ultra rare hallucinations (not psychosis) on valproate.",1
@BipolarBlogger I'm on Citalapram and 600mg Quetiapine - I'm not sleeping!,1
"Common side effects of fluoxetine (for stress, anxiety and depression) is completed suicide. Not quite what Id class as a 'side' effect.",0
"Happy Birthday Prozac!! 25yrs ago, Eli Lilly’s Prozac (fluoxetine)became the 1st selective serotonin reuptake inhibitor (SSRI) to the market",0
Fluoxetine may facilitate brain plasticity. #pas2013,0
@doctorchristian I take olanzapine and have a permanent dry mouth what can I do to help it,1
slutty ofloxacin,0
(Sava's trazodone pus pizza)/(birthday crunchwrap throatsong),0
"@PodCulture Venlafaxine. It's basically a bureaucracy problem in this case, though; nothing to do with the scrip itself.",0
Paroxetine &amp; Cinnamon Toast Crunch,0
Lol @ this crack head that's acting like she's afraid to take Trazodone.,0
Kaitlynn can replace my fluoxetine and ill be okay forever,0
I'll be in my room overdosing on trazodone if you want me peace love and goodbye to you goodbye to everything that I NEEEEW,0
@MissMcSpaz I'm glad someone does. Fluoxetine and lack of sleep is not a good mixture :P,0
@Joyster2012 It's not considered a good idea to take valerian with venlafaxine (which I'm on) sadly.,0
Trazodone &gt;&gt;&gt;&gt;,0
Wide awake and this trazodone starting to feel like a sugar pill.. I'd actually prefer to be at work right bout now.,1
"@liseed Trazodone doesnt work for me. I wish it did. I swear I need a propofol drip, lol. #hateInsomnia",0
"@psychoticdancer I'm now on 10mg olanzapine, it used to be 12.5mg",0
Some fantastic talks at this years #PRIMO17. Lots of new work on impacts of fluoxetine in the aquatic environment #prozac #Antidepressants,0
"#WhyICantSleepAtNight all you within this trend prolly...likely need some meds! Ambien, Xanax,trazodone. Somethin.damn or take a quick run",0
@TwtySmthngProbs I love my trazodone. Like my lifesaver.,0
Apparently an overdose of Fluoxetine won't kill you :/ Never mind that then...,0
@theJeremyVine I once had an allergic reaction to the anti-convulsant Lamotrigine.  I got a rash all over my body that looked like burns.,1
"I forgot about nicotine too. Adding nicotine or caffeine to a range of products: lozenges, food, vapor is drawing the regulators' stink eye.",0
"@MHManura if I use ciprofloxacin ""cifran 500"" haw many days I can feel better cause my penis still put the yellow things without feel pain",0
@DoctorChristian can you take the pill if you're taking lamotrigine for epilepsy?,0
@beatmydrums Very rarely lamotrigine can cause an increase in seizures. Talk to your epilepsy nurse or specialist.,0
@peekaywrites we use venlafaxine with our men having prostate cancer hormone hot flushes - not too many side effects x,0
Morning fluoxetine burp makes me want to ralph.,1
"@mavisMacCruet  Mavis, may I recommend 60mg of fluoxetine daily to help with your obsessive compulsive disorder??  #McCann",0
"@bpdprincessx it is but i dont know if its due to the lamotrigine, baby brain, dissociation or just forgetfulness, its concerning. Xx",0
"Got offered a seat on the tube this morning. Quetiapine, like pregnancy, but hungrier. #bipolarlifestylechoice",1
Two antidepressants - mirtazapine and fluoxetine - have been linked to a significantly increased risk for Clostridium difficile infection..,0
@Midgetgemelikey the SSRI title such as Prozac and fluoxetine are less likely to cause weight gain in the short term and possibly long term,0
@xGlitterBabyx It's called Trazodone I think,0
Dear quetiapine anytime you'd like to work would be good for me,0
@jen_onlyone100 I was on it WITH Prozac &amp; Quetiapine but they took me off bcoz it's too addictive (what the fuck ever! Gimme that shit!) LOL,0
I wonder what'll happen if I take norco with a trazodone?,0
LIFE ALERT LIFE ALERT I AM BURPING UP FLUOXETINE POWDER I THINK I MIGHT DIE,1
".@stillgray @rarebasement @mikesacco As a guy on Adderall and Fluoxetine, I can attest that our brain chemistry is not constant.",0
@jcmonahan ~J.C!!... My Fav weather-babe!.. Baldy takes too long. Plus ur smile is like 100 Prozac.,0
Summers at Shea = Give me my Prozac.  #LikeABadGirlfriendYouKeepGoingBackTo http://t.co/0ty7eqgTF3,0
"@casketscratcher they do profit off it though. I know a pack of venlafaxine is around £3 to buy, boots will sell it for £20",0
@Gheblawi i'm all for the Prozac,0
"""@DroidLady: Bananas contain a natural chemical which can make a person happy. This same chemical is found in Prozac""uhmmmmm",0
Just out of psychiatrist appt. had sertraline dose raised&amp;started on olanzapine at night. Back next week.,0
"Going to get a massive supply of Prozac for all the Utd supporters !! 💊💊💊💊
#pipeandslippersforalex",0
"In the 60's people took acid to make the world weird. Now the world is weird, people take prozac to make it normal.",0
"@Horanscupoftea remember when we would do cymbalta commercials and put in things like ""broken arm"" and stuff? haha",0
@msjuju8 @Loveont0ast @surrealbutok @ThatBloke7 @bron_two Bugger U made me look at meds 2 take. 30/1/14 Im due for shot of Zoledronic acid:),0
@SweetMcGurran thank you Ivy! I just remember I have to take my Prozac and refill my pill box &gt;.&lt; good lucky today though!:) #VoteMcGurran,0
#prozac could unlock the ability to learn better/deeper/faster and recover from stroke etc. #eerocastren #neuroscience #TEDxHelsinki,0
The slow ES meltup / ZN meltdown continues. This shit is on #Prozac.,0
Fluoxetine labels with my name on them..,0
@SenSanders @deniseromano @BarackObama calm down Burnie time to take Prozac,0
At #MtSinai today for #bonemarrowbiopsy #MRI and #zometa will find out how well the #sct worked!,0
"""RT @PromotingGHL: At #MtSinai today for #bonemarrowbiopsy #MRI and #zometa will find out how well the #sct worked! "" Hope all goes well! :)",0
"@S0phieH @infinite_ammo You cannot harm me, my Prozac is like a shield of steel - Batshitinsanefink.",0
Merck Wins FOSAMAX® (alendronate sodium) Federal Bellwether Trial Involving Atypical Femur Fracture Claims,0
Diagnosis but agrees that it can be worked on with CBT. He's upped the lamotrigine to 200mg and wants me on it no less that 2 years as long,0
(0.5-1% neural tube defects).  Incomplete data exists regarding lamotrigine; therefore it should be avoided until more data is available.,0
"While olanzapine is not known to directly cause teratogenic effects, the increased risk of impaired glucose tolerance and weight gain",0
@BO2Gamer612 Yay!!! Both me and hubby are quitting in week and 1/2. I got scrip for nicotrol inhaler,0
@cloudtoad @MrsYisWhy @bigthink each brain is different.  The SSRI I'm on has worked really well.  Prozac made me a zombie. #Brains,1
". @ChrissyLucySam benefits from cognitive behavioral therapy &amp; or SSRIs like fluoxetine, fluvoxamine, sertraline, or paroxetine  #NIMHchats",0
@wildjacques I've got some Prozac lol,0
"I've had no appetite since I started on Prozac, I guess that's a good thing",1
"@fibroseize Few med ins's cover it, but look into Savella. 2nd appr'vd med for Fibro. For me, better than Cymbalta. Dbl uptake inhibitor",0
Oh! There u are! :D RT @dephrank: Relationship status: 40mg of fluoxetine.,0
"substrate, and carbamazepine induces P450
3A4, for which clozapine, olanzapine, and risperidone are substrates. Paliperidone is",0
"The 100mg tabs of trazodone my gp prescribed are too much, now that I don't take them every night. Still zombieish after an hour awake.",1
Missed my psychiatrist appointment. I'm just cant remember some small matters. Damn. I'm out of Quetiapine. Can I sleep notighy without it?,0
"Please be careful when withdrawing from any anti deps, benzos and/or hypnotics. Venlafaxine was a bad choice for me and worse withdrawl.",1
"@ftamalenus I keep telling myself 8 am, but I think the Trazodone fucks it up. :( It knocks me right out and won't let me wake up.",1
I am still laughing. This is what weaning off of Paxil and being a moron does to you.,1
EVERYTHING IS A CYMBALTA COMMERCIAL,0
Effexor Lawsuits Involving Heart Birth Defects Removed to Federal Court #Effexor #News #Antidepressants,0
"""better Prosecco than Prozac, that's my motto!"" mine too, sweetheart.",0
"Two antidepressants, #mirtazapine &amp; #fluoxetine linked to a significantly increased risk for Clostridium difficile infection...",0
"2nd generation: norfloxacin, ciprofloxacin, enoxacin, ofloxacin",0
3rd generation: morfloxacin and levofloxacin,0
Shoot. 3rd generation is moxifloxacin. Dammit,0
@hugefoodlover yes starting a new drug called tysabri tomorrow &amp; MRI scans Friday. How are you?,0
is it wrong to put twenty nicotine lozenges in my mouth?- because once agaiin juan matta and pals have ruined my day #THFC #QPR,0
"Just about dead, think it's bedtime.. Fuck you quetiapine",1
Not hungry but eating anyway. Thank you Quetiapine you utter cunt.,1
@bbcapprentice. #theapprentice I haven't needed my Fluoxetine for months then along came these 15 reasons to slash my wrists!,0
@DrOz i take Trazodone for my #insomina &amp; still have a hard time falling asleep or I end up having crazy dreams that wake me up!?! #OzSleep,1
"can't sleep, but i'm afraid that the muscle tremors keep me awake even worse if i take promethazine in combination with fluoxetine...",1
Wow. Well that commercial certainly sold me on Cymbalta,0
@DoctorChristian  MT @halfabear: I've asked this before but can't remember. Sominex when on duloxetine &amp; pregabalin. Okay or not?,0
